Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2024-08-06,14400.0,1679,8,Dry,1,False,14400.0,14356.666666666666,14400.0,14400.0,14250.0,0.0,130.5209,-0.028263344,16208.0,26.62,1.92,83.29,6,Rp0,0.0
2024-08-07,14350.0,1680,8,Dry,2,False,14392.857142857143,14360.0,14400.0,14400.0,14250.0,-50.0,130.5209,-0.028263344,16152.2998,26.13,9.17,87.51,7,-Rp50,-0.35
2024-08-08,14400.0,1681,8,Dry,3,False,14392.857142857143,14365.0,14350.0,14400.0,14250.0,50.0,130.5209,-0.028263344,16023.0,26.35,1.95,86.57,8,Rp50,0.35
2024-08-09,14400.0,1682,8,Dry,4,False,14392.857142857143,14368.333333333334,14400.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15979.0,26.84,2.99,84.74,9,Rp0,0.0
2024-08-10,14400.0,1683,8,Dry,5,False,14392.857142857143,14371.666666666666,14400.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15979.0,26.48,2.27,84.43,10,Rp0,0.0
2024-08-11,14400.0,1684,8,Dry,6,False,14392.857142857143,14375.0,14400.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15979.0,26.91,2.13,81.59,11,Rp0,0.0
2024-08-12,14400.0,1685,8,Dry,0,False,14392.857142857143,14378.333333333334,14400.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15918.0,26.74,7.36,85.2,12,Rp0,0.0
2024-08-13,14400.0,1686,8,Dry,1,False,14392.857142857143,14381.666666666666,14400.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15949.09961,26.32,11.83,85.26,13,Rp0,0.0
2024-08-14,14350.0,1687,8,Dry,2,False,14392.857142857143,14383.333333333334,14400.0,14350.0,14300.0,-50.0,130.5209,-0.028263344,15749.0,26.22,2.39,84.05,14,-Rp50,-0.35
2024-08-15,14350.0,1688,8,Dry,3,False,14385.714285714286,14385.0,14350.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15619.5,26.67,0.94,85.53,15,Rp0,0.0
2024-08-16,14350.0,1689,8,Dry,4,False,14378.57142857143,14386.666666666666,14350.0,14400.0,14300.0,0.0,130.5209,-0.028263344,15755.0,26.53,1.66,86.2,16,Rp0,0.0
2024-08-17,14350.0,1690,8,Dry,5,True,14371.42857142857,14386.666666666666,14350.0,14400.0,14350.0,0.0,130.5209,-0.028263344,15755.0,26.58,3.85,86.46,17,Rp0,0.0
2024-08-18,14350.0,1691,8,Dry,6,False,14364.285714285714,14386.666666666666,14350.0,14400.0,14350.0,0.0,130.5209,-0.028263344,15755.0,26.78,2.45,84.81,18,Rp0,0.0
2024-08-19,14350.0,1692,8,Dry,0,False,14357.142857142857,14386.666666666666,14350.0,14400.0,14350.0,0.0,130.5209,-0.028263344,15683.0,26.68,1.44,86.52,19,Rp0,0.0
2024-08-20,14350.0,1693,8,Dry,1,False,14350.0,14386.666666666666,14350.0,14400.0,14350.0,0.0,130.5209,-0.028263344,15523.0,26.45,3.94,88.19,20,Rp0,0.0
2024-08-21,14400.0,1694,8,Dry,2,False,14357.142857142857,14386.666666666666,14350.0,14350.0,14400.0,50.0,130.5209,-0.028263344,15442.0,26.43,8.6,84.43,21,Rp50,0.35
2024-08-22,14400.0,1695,8,Dry,3,False,14364.285714285714,14386.666666666666,14400.0,14350.0,14400.0,0.0,130.5209,-0.028263344,15484.0,26.59,5.16,81.59,22,Rp0,0.0
2024-08-23,14400.0,1696,8,Dry,4,False,14371.42857142857,14386.666666666666,14400.0,14350.0,14400.0,0.0,130.5209,-0.028263344,15728.5,26.86,2.73,83.32,23,Rp0,0.0
2024-08-26,14400.0,1699,8,Dry,0,False,,,,14350.0,14400.0,,130.5209,-0.028263344,15377.2002,27.21,3.34,82.65,26,,0.0
2024-08-27,14400.0,1700,8,Dry,1,False,,,14400.0,14350.0,14400.0,0.0,130.5209,-0.028263344,15462.59961,27.48,2.08,78.57,27,Rp0,0.0
2024-08-28,14400.0,1701,8,Dry,2,False,,,14400.0,14400.0,14400.0,0.0,130.5209,-0.028263344,15467.09961,27.72,3.07,79.67,28,Rp0,0.0
2024-08-29,14400.0,1702,8,Dry,3,False,,,14400.0,14400.0,14400.0,0.0,130.5209,-0.028263344,15440.0,27.03,6.22,78.44,29,Rp0,0.0
2024-08-30,14400.0,1703,8,Dry,4,False,,,14400.0,14400.0,14400.0,0.0,130.5209,-0.028263344,15444.7998,26.7,15.49,79.85,30,Rp0,0.0
2024-08-31,14400.0,1704,8,Dry,5,False,,,14400.0,,14400.0,0.0,130.5209,-0.028263344,15444.7998,26.66,7.27,82.34,31,Rp0,0.0
2024-09-01,14400.0,1705,9,Dry,6,False,14400.0,,14400.0,,14400.0,0.0,130.3609,-0.122585731,15444.7998,26.88,1.58,83.62,1,Rp0,0.0
2024-09-02,14400.0,1706,9,Dry,0,False,14400.0,,14400.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15525.0,26.73,1.25,83.26,2,Rp0,0.0
2024-09-03,14400.0,1707,9,Dry,1,False,14400.0,,14400.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15520.09961,26.57,1.44,84.53,3,Rp0,0.0
2024-09-04,14400.0,1708,9,Dry,2,False,14400.0,,14400.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15532.90039,27.31,0.52,77.38,4,Rp0,0.0
2024-09-05,14450.0,1709,9,Dry,3,False,14407.142857142857,,14400.0,14400.0,14400.0,50.0,130.3609,-0.122585731,15444.40039,27.47,0.7,80.63,5,Rp50,0.35
2024-09-06,14450.0,1710,9,Dry,4,False,14414.285714285714,,14450.0,14400.0,14350.0,0.0,130.3609,-0.122585731,15417.0,27.32,1.17,84.65,6,Rp0,0.0
2024-09-07,14450.0,1711,9,Dry,5,False,14421.42857142857,,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15417.0,27.07,0.82,85.55,7,Rp0,0.0
2024-09-08,14450.0,1712,9,Dry,6,False,14428.57142857143,,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15417.0,27.33,1.71,82.75,8,Rp0,0.0
2024-09-09,14450.0,1713,9,Dry,0,False,14435.714285714286,,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15405.0,27.41,4.26,83.4,9,Rp0,0.0
2024-09-10,14450.0,1714,9,Dry,1,False,14442.857142857143,,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15456.7998,27.38,5.05,76.78,10,Rp0,0.0
2024-09-11,14450.0,1715,9,Dry,2,False,14450.0,,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15489.0,27.4,0.03,75.93,11,Rp0,0.0
2024-09-12,14450.0,1716,9,Dry,3,False,14450.0,,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15437.0,27.39,0.07,75.83,12,Rp0,0.0
2024-09-13,14450.0,1717,9,Dry,4,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15418.7002,27.22,0.21,79.58,13,Rp0,0.0
2024-09-14,14450.0,1718,9,Dry,5,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15418.7002,26.87,0.39,79.78,14,Rp0,0.0
2024-09-15,14450.0,1719,9,Dry,6,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15418.7002,27.06,0.15,77.7,15,Rp0,0.0
2024-09-16,14450.0,1720,9,Dry,0,True,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15393.0,27.46,0.08,77.91,16,Rp0,0.0
2024-09-17,14450.0,1721,9,Dry,1,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15385.0,27.34,0.57,80.42,17,Rp0,0.0
2024-09-18,14450.0,1722,9,Dry,2,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15345.0,27.38,1.54,83.97,18,Rp0,0.0
2024-09-19,14450.0,1723,9,Dry,3,False,14450.0,,14450.0,14450.0,14350.0,0.0,130.3609,-0.122585731,15300.2002,26.73,4.11,80.59,19,Rp0,0.0
2024-09-20,14450.0,1724,9,Dry,4,False,14450.0,,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15197.59961,26.7,4.47,83.44,20,Rp0,0.0
2024-09-21,14450.0,1725,9,Dry,5,False,14450.0,,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15197.59961,27.52,1.28,78.28,21,Rp0,0.0
2024-09-22,14450.0,1726,9,Dry,6,False,14450.0,,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15197.59961,27.73,0.58,78.12,22,Rp0,0.0
2024-09-23,14400.0,1727,9,Dry,0,False,14442.857142857143,,14450.0,14450.0,,-50.0,130.3609,-0.122585731,15154.0,27.76,1.55,77.21,23,-Rp50,-0.35
2024-09-24,14450.0,1728,9,Dry,1,False,14442.857142857143,14431.666666666666,14400.0,14450.0,,50.0,130.3609,-0.122585731,15174.09961,28.14,1.45,74.01,24,Rp50,0.35
2024-09-25,14450.0,1729,9,Dry,2,False,14442.857142857143,14433.333333333334,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15121.09961,28.01,2.29,78.8,25,Rp0,0.0
2024-09-26,14450.0,1730,9,Dry,3,False,14442.857142857143,14435.0,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15201.5,27.65,3.08,79.7,26,Rp0,0.0
2024-09-27,14450.0,1731,9,Dry,4,False,14442.857142857143,14436.666666666666,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15070.0,27.4,4.4,73.78,27,Rp0,0.0
2024-09-28,14450.0,1732,9,Dry,5,False,14442.857142857143,14438.333333333334,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15070.0,27.08,4.51,79.96,28,Rp0,0.0
2024-09-29,14450.0,1733,9,Dry,6,False,14442.857142857143,14440.0,14450.0,14450.0,14400.0,0.0,130.3609,-0.122585731,15070.0,27.61,2.05,83.43,29,Rp0,0.0
2024-09-30,14450.0,1734,9,Dry,0,False,14450.0,14441.666666666666,14450.0,14400.0,14400.0,0.0,130.3609,-0.122585731,15118.0,27.64,4.43,81.17,30,Rp0,0.0
2024-10-01,14450.0,1735,10,Wet,1,False,14450.0,14443.333333333334,14450.0,14450.0,14400.0,0.0,130.4593,0.075482756,15170.59961,27.19,3.02,80.81,1,Rp0,0.0
2024-10-02,14450.0,1736,10,Wet,2,False,14450.0,14445.0,14450.0,14450.0,14400.0,0.0,130.4593,0.075482756,15260.59961,27.66,5.45,74.75,2,Rp0,0.0
2024-10-03,14500.0,1737,10,Wet,3,False,14457.142857142857,14448.333333333334,14450.0,14450.0,14400.0,50.0,130.4593,0.075482756,15324.0,27.34,3.06,80.48,3,Rp50,0.35
2024-10-04,14500.0,1738,10,Wet,4,False,14464.285714285714,14451.666666666666,14500.0,14450.0,14400.0,0.0,130.4593,0.075482756,15457.0,27.12,6.05,83.47,4,Rp0,0.0
2024-10-05,14500.0,1739,10,Wet,5,False,14471.42857142857,14453.333333333334,14500.0,14450.0,14450.0,0.0,130.4593,0.075482756,15457.0,27.7,3.67,79.28,5,Rp0,0.0
2024-10-06,14500.0,1740,10,Wet,6,False,14478.57142857143,14455.0,14500.0,14450.0,14450.0,0.0,130.4593,0.075482756,15457.0,27.76,6.32,79.48,6,Rp0,0.0
2024-10-07,14500.0,1741,10,Wet,0,False,14485.714285714286,14456.666666666666,14500.0,14450.0,14450.0,0.0,130.4593,0.075482756,15650.0,27.41,16.75,82.74,7,Rp0,0.0
2024-10-08,14500.0,1742,10,Wet,1,False,14492.857142857143,14458.333333333334,14500.0,14450.0,14450.0,0.0,130.4593,0.075482756,15744.0,27.43,1.29,80.61,8,Rp0,0.0
2024-10-09,14450.0,1743,10,Wet,2,False,14492.857142857143,14458.333333333334,14500.0,14450.0,14450.0,-50.0,130.4593,0.075482756,15682.40039,27.59,3.9,81.55,9,-Rp50,-0.34
2024-10-10,14450.0,1744,10,Wet,3,False,14485.714285714286,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15664.59961,27.59,1.84,81.56,10,Rp0,0.0
2024-10-11,14450.0,1745,10,Wet,4,False,14478.57142857143,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15670.90039,27.68,5.5,81.54,11,Rp0,0.0
2024-10-12,14450.0,1746,10,Wet,5,False,14471.42857142857,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15670.90039,27.49,12.15,84.06,12,Rp0,0.0
2024-10-13,14450.0,1747,10,Wet,6,False,14464.285714285714,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15670.90039,27.48,1.44,83.38,13,Rp0,0.0
2024-10-14,14450.0,1748,10,Wet,0,False,14457.142857142857,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15562.0,27.63,1.61,82.17,14,Rp0,0.0
2024-10-15,14450.0,1749,10,Wet,1,False,14450.0,14458.333333333334,14450.0,14500.0,14450.0,0.0,130.4593,0.075482756,15573.0,27.3,3.04,83.77,15,Rp0,0.0
2024-10-16,14450.0,1750,10,Wet,2,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15578.59961,27.17,10.22,83.27,16,Rp0,0.0
2024-10-17,14450.0,1751,10,Wet,3,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15583.90039,27.63,12.92,76.26,17,Rp0,0.0
2024-10-18,14450.0,1752,10,Wet,4,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15493.0,26.89,30.63,82.17,18,Rp0,0.0
2024-10-19,14450.0,1753,10,Wet,5,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15493.0,27.72,1.77,76.88,19,Rp0,0.0
2024-10-20,14450.0,1754,10,Wet,6,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15493.0,28.03,7.91,80.15,20,Rp0,0.0
2024-10-21,14450.0,1755,10,Wet,0,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15467.0,27.87,8.18,81.39,21,Rp0,0.0
2024-10-22,14450.0,1756,10,Wet,1,False,14450.0,14458.333333333334,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15556.0,28.19,1.84,78.94,22,Rp0,0.0
2024-10-23,14450.0,1757,10,Wet,2,False,14450.0,14460.0,14450.0,14450.0,14400.0,0.0,130.4593,0.075482756,15586.0,28.02,1.0,82.05,23,Rp0,0.0
2024-10-24,14450.0,1758,10,Wet,3,False,14450.0,14460.0,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15663.0,28.45,0.04,76.87,24,Rp0,0.0
2024-10-25,14450.0,1759,10,Wet,4,False,14450.0,14460.0,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15621.5,28.5,3.38,79.31,25,Rp0,0.0
2024-10-26,14450.0,1760,10,Wet,5,False,14450.0,14460.0,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15621.5,28.21,1.5,79.52,26,Rp0,0.0
2024-10-27,14450.0,1761,10,Wet,6,False,14450.0,14460.0,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15621.5,27.56,3.27,81.3,27,Rp0,0.0
2024-10-28,14450.0,1762,10,Wet,0,False,14450.0,14460.0,14450.0,14450.0,14450.0,0.0,130.4593,0.075482756,15688.09961,27.84,1.24,81.05,28,Rp0,0.0
2024-10-29,14300.0,1763,10,Wet,1,False,14428.57142857143,14455.0,14450.0,14450.0,14450.0,-150.0,130.4593,0.075482756,15747.0,27.95,0.49,79.01,29,-Rp150,-1.04
2024-10-30,14300.0,1764,10,Wet,2,False,14407.142857142857,14450.0,14300.0,14450.0,14450.0,0.0,130.4593,0.075482756,15768.0,27.75,0.95,81.8,30,Rp0,0.0
2024-10-31,14300.0,1765,10,Wet,3,False,14385.714285714286,14445.0,14300.0,14450.0,14450.0,0.0,130.4593,0.075482756,15695.5,27.38,1.13,82.0,31,Rp0,0.0
2024-11-01,14300.0,1766,11,Wet,4,False,14364.285714285714,14440.0,14300.0,14450.0,14450.0,0.0,130.8531,0.301856594,15713.0,27.27,6.7,79.91,1,Rp0,0.0
2024-11-02,14300.0,1767,11,Wet,5,False,14342.857142857143,14433.333333333334,14300.0,14450.0,14500.0,0.0,130.8531,0.301856594,15713.0,27.59,2.54,77.51,2,Rp0,0.0
2024-11-03,14300.0,1768,11,Wet,6,False,14321.42857142857,14426.666666666666,14300.0,14450.0,14500.0,0.0,130.8531,0.301856594,15713.0,27.14,2.87,79.55,3,Rp0,0.0
2024-11-04,14250.0,1769,11,Wet,0,False,14292.857142857143,14418.333333333334,14300.0,14450.0,14500.0,-50.0,130.8531,0.301856594,15842.0,27.34,4.42,81.61,4,-Rp50,-0.35
2024-11-05,14200.0,1770,11,Wet,1,False,14278.57142857143,14408.333333333334,14250.0,14300.0,14500.0,-50.0,130.8531,0.301856594,15790.0,27.22,15.51,79.28,5,-Rp50,-0.35
2024-11-06,14200.0,1771,11,Wet,2,False,14264.285714285714,14398.333333333334,14200.0,14300.0,14500.0,0.0,130.8531,0.301856594,15665.0,27.53,1.01,79.56,6,Rp0,0.0
2024-11-07,14200.0,1772,11,Wet,3,False,14250.0,14388.333333333334,14200.0,14300.0,14500.0,0.0,130.8531,0.301856594,15818.2002,27.96,1.22,76.95,7,Rp0,0.0
2024-11-08,14200.0,1773,11,Wet,4,False,14235.714285714286,14380.0,14200.0,14300.0,14450.0,0.0,130.8531,0.301856594,15558.0,28.04,4.22,78.43,8,Rp0,0.0
2024-11-09,14200.0,1774,11,Wet,5,False,14221.42857142857,14371.666666666666,14200.0,14300.0,14450.0,0.0,130.8531,0.301856594,15558.0,28.07,0.57,77.29,9,Rp0,0.0
2024-11-10,14200.0,1775,11,Wet,6,False,14207.142857142857,14363.333333333334,14200.0,14300.0,14450.0,0.0,130.8531,0.301856594,15558.0,27.9,0.38,77.97,10,Rp0,0.0
2024-11-11,14200.0,1776,11,Wet,0,False,14200.0,14355.0,14200.0,14250.0,14450.0,0.0,130.8531,0.301856594,15647.2002,28.18,0.53,74.82,11,Rp0,0.0
2024-11-12,14200.0,1777,11,Wet,1,False,14200.0,14346.666666666666,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15765.0,27.98,1.25,79.7,12,Rp0,0.0
2024-11-13,14200.0,1778,11,Wet,2,False,14200.0,14338.333333333334,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15788.90039,27.97,2.35,79.3,13,Rp0,0.0
2024-11-14,14200.0,1779,11,Wet,3,False,14200.0,14330.0,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15847.2002,27.68,1.83,82.03,14,Rp0,0.0
2024-11-15,14200.0,1780,11,Wet,4,False,14200.0,14321.666666666666,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15933.2998,27.93,0.85,81.49,15,Rp0,0.0
2024-11-16,14200.0,1781,11,Wet,5,False,14200.0,14313.333333333334,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15933.2998,27.86,2.87,81.88,16,Rp0,0.0
2024-11-17,14200.0,1782,11,Wet,6,False,14200.0,14305.0,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15933.2998,27.24,7.43,80.36,17,Rp0,0.0
2024-11-18,14200.0,1783,11,Wet,0,False,14200.0,14296.666666666666,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15891.2998,27.34,8.64,84.65,18,Rp0,0.0
2024-11-19,14200.0,1784,11,Wet,1,False,14200.0,14288.333333333334,14200.0,14200.0,14450.0,0.0,130.8531,0.301856594,15806.09961,27.7,3.45,84.6,19,Rp0,0.0
2024-11-20,14150.0,1785,11,Wet,2,False,14192.857142857143,14278.333333333334,14200.0,14200.0,14450.0,-50.0,130.8531,0.301856594,15817.09961,27.53,2.25,82.76,20,-Rp50,-0.35
2024-11-21,14150.0,1786,11,Wet,3,False,14185.714285714286,14268.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15913.0,27.42,12.93,84.77,21,Rp0,0.0
2024-11-22,14150.0,1787,11,Wet,4,False,14178.57142857143,14258.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15816.90039,27.67,2.78,82.22,22,Rp0,0.0
2024-11-23,14150.0,1788,11,Wet,5,False,14171.42857142857,14248.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15816.90039,27.8,9.63,84.51,23,Rp0,0.0
2024-11-24,14150.0,1789,11,Wet,6,False,14164.285714285714,14238.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15816.90039,27.87,8.52,82.41,24,Rp0,0.0
2024-11-25,14150.0,1790,11,Wet,0,False,14157.142857142857,14228.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15940.0,27.96,9.5,81.61,25,Rp0,0.0
2024-11-26,14150.0,1791,11,Wet,1,False,14150.0,14218.333333333334,14150.0,14200.0,14450.0,0.0,130.8531,0.301856594,15901.2002,26.99,10.35,84.32,26,Rp0,0.0
2024-11-27,14150.0,1792,11,Wet,2,False,14150.0,14208.333333333334,14150.0,14150.0,14450.0,0.0,130.8531,0.301856594,15930.0,27.05,2.14,85.79,27,Rp0,0.0
2024-11-28,14150.0,1793,11,Wet,3,False,14150.0,14203.333333333334,14150.0,14150.0,14300.0,0.0,130.8531,0.301856594,15863.5,27.69,2.11,82.96,28,Rp0,0.0
2024-11-29,14150.0,1794,11,Wet,4,False,14150.0,14198.333333333334,14150.0,14150.0,14300.0,0.0,130.8531,0.301856594,15878.0,27.16,7.26,86.64,29,Rp0,0.0
2024-11-30,14150.0,1795,11,Wet,5,False,14150.0,14193.333333333334,14150.0,14150.0,14300.0,0.0,130.8531,0.301856594,15878.0,27.04,6.03,86.99,30,Rp0,0.0
2024-12-01,14150.0,1796,12,Wet,6,False,14150.0,14188.333333333334,14150.0,14150.0,14300.0,0.0,131.4315,0.44202239,15878.0,27.01,3.24,83.07,1,Rp0,0.0
2024-12-02,14150.0,1797,12,Wet,0,False,14150.0,14183.333333333334,14150.0,14150.0,14300.0,0.0,131.4315,0.44202239,15829.0,26.98,10.95,85.2,2,Rp0,0.0
2024-12-03,14150.0,1798,12,Wet,1,False,14150.0,14178.333333333334,14150.0,14150.0,14300.0,0.0,131.4315,0.44202239,15910.0,27.17,2.78,83.47,3,Rp0,0.0
2024-12-04,14150.0,1799,12,Wet,2,False,14150.0,14175.0,14150.0,14150.0,14250.0,0.0,131.4315,0.44202239,15940.0,27.34,3.27,84.34,4,Rp0,0.0
2024-12-05,14150.0,1800,12,Wet,3,False,14150.0,14173.333333333334,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15906.59961,27.12,3.68,85.84,5,Rp0,0.0
2024-12-06,14150.0,1801,12,Wet,4,False,14150.0,14171.666666666666,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15839.7998,27.02,7.27,85.94,6,Rp0,0.0
2024-12-07,14150.0,1802,12,Wet,5,False,14150.0,14170.0,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15839.7998,26.51,7.09,84.26,7,Rp0,0.0
2024-12-08,14150.0,1803,12,Wet,6,False,14150.0,14168.333333333334,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15839.7998,26.66,2.54,83.76,8,Rp0,0.0
2024-12-09,14150.0,1804,12,Wet,0,False,14150.0,14166.666666666666,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15825.7998,27.14,5.36,84.06,9,Rp0,0.0
2024-12-10,14150.0,1805,12,Wet,1,False,14150.0,14165.0,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15864.0,27.28,7.13,85.09,10,Rp0,0.0
2024-12-11,14150.0,1806,12,Wet,2,False,14150.0,14163.333333333334,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15908.0,27.04,6.61,85.42,11,Rp0,0.0
2024-12-12,14150.0,1807,12,Wet,3,False,14150.0,14161.666666666666,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15963.0,26.83,24.51,86.21,12,Rp0,0.0
2024-12-13,14150.0,1808,12,Wet,4,False,14150.0,14160.0,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15967.40039,26.72,19.05,85.36,13,Rp0,0.0
2024-12-14,14150.0,1809,12,Wet,5,False,14150.0,14158.333333333334,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15967.40039,26.86,10.16,86.79,14,Rp0,0.0
2024-12-15,14150.0,1810,12,Wet,6,False,14150.0,14156.666666666666,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,15967.40039,26.94,13.82,88.02,15,Rp0,0.0
2024-12-16,14150.0,1811,12,Wet,0,False,14150.0,14155.0,14150.0,14150.0,14200.0,0.0,131.4315,0.44202239,16025.7998,26.77,5.24,85.47,16,Rp0,0.0
2024-12-17,14100.0,1812,12,Wet,1,False,14142.857142857143,14151.666666666666,14150.0,14150.0,14200.0,-50.0,131.4315,0.44202239,15955.0,27.54,2.29,82.76,17,-Rp50,-0.35
2024-12-18,14100.0,1813,12,Wet,2,False,14135.714285714286,14148.333333333334,14100.0,14150.0,14200.0,0.0,131.4315,0.44202239,15926.2002,27.68,4.56,84.63,18,Rp0,0.0
2024-12-19,14100.0,1814,12,Wet,3,False,14128.57142857143,14145.0,14100.0,14150.0,14200.0,0.0,131.4315,0.44202239,16145.2998,27.62,3.83,86.28,19,Rp0,0.0
2024-12-20,14100.0,1815,12,Wet,4,False,14121.42857142857,14143.333333333334,14100.0,14150.0,14150.0,0.0,131.4315,0.44202239,15981.2998,27.86,4.91,85.19,20,Rp0,0.0
2024-12-21,14100.0,1816,12,Wet,5,False,14114.285714285714,14141.666666666666,14100.0,14150.0,14150.0,0.0,131.4315,0.44202239,15981.2998,27.91,3.13,82.04,21,Rp0,0.0
2024-12-22,14100.0,1817,12,Wet,6,False,14107.142857142857,14140.0,14100.0,14150.0,14150.0,0.0,131.4315,0.44202239,15981.2998,27.75,13.02,80.02,22,Rp0,0.0
2024-12-23,14100.0,1818,12,Wet,0,False,14100.0,14138.333333333334,14100.0,14150.0,14150.0,0.0,131.4315,0.44202239,16159.2998,27.32,6.07,84.23,23,Rp0,0.0
2024-12-24,14100.0,1819,12,Wet,1,False,14100.0,14136.666666666666,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,16217.59961,27.12,2.46,86.63,24,Rp0,0.0
2024-12-25,14100.0,1820,12,Wet,2,True,14100.0,14135.0,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,15970.7998,26.76,10.23,87.48,25,Rp0,0.0
2024-12-26,14100.0,1821,12,Wet,3,False,14100.0,14133.333333333334,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,15069.40039,26.48,26.86,87.04,26,Rp0,0.0
2024-12-27,14100.0,1822,12,Wet,4,False,14100.0,14131.666666666666,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,16189.0,26.86,5.83,85.58,27,Rp0,0.0
2024-12-28,14100.0,1823,12,Wet,5,False,14100.0,14130.0,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,16189.0,26.72,13.18,87.08,28,Rp0,0.0
2024-12-29,14100.0,1824,12,Wet,6,False,14100.0,14128.333333333334,14100.0,14100.0,14150.0,0.0,131.4315,0.44202239,16189.0,26.85,7.0,83.1,29,Rp0,0.0
